Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Time,st_Road_Class,st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,nd_Road_Class,nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards
2.01801E+12,540700,168020,1,3,1,1,06/01/2018,7,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,532120,182890,1,2,2,1,04/01/2018,5,1,1,6,30,3,2,2,2,0,0,7,9,1,0,0
2.01801E+12,531330,161480,1,3,2,2,05/01/2018,6,1,1,6,30,0,0,2,2,0,0,4,1,2,0,0
2.01801E+12,514910,184640,1,3,2,2,06/01/2018,7,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,547900,189190,1,3,2,1,06/01/2018,7,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,507630,187900,1,3,3,1,06/01/2018,7,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,527550,174060,1,3,2,1,06/01/2018,7,1,1,6,30,0,0,2,2,0,-1,1,1,2,0,0
2.01801E+12,527530,187590,1,3,1,1,06/01/2018,7,1,1,3,20,0,0,2,2,0,0,1,1,4,5,0
2.01801E+12,525840,165550,1,3,2,1,06/01/2018,7,1,1,6,30,3,4,2,2,0,0,1,1,2,0,0
2.01801E+12,519810,186590,1,3,2,1,05/01/2018,6,1,1,6,30,3,2,2,2,0,5,4,1,1,0,0
2.01801E+12,537260,187860,1,3,2,1,06/01/2018,7,1,1,2,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,527190,166550,1,3,1,1,06/01/2018,7,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,531010,190390,1,3,1,1,05/01/2018,6,1,1,6,30,6,2,2,2,0,5,4,1,1,0,0
2.01801E+12,531540,192690,1,3,2,1,06/01/2018,7,1,1,3,30,6,4,2,2,0,0,5,1,1,0,0
2.01801E+12,529910,175580,1,3,2,1,05/01/2018,6,1,1,6,30,3,4,2,2,0,4,1,1,1,0,0
2.01801E+12,529100,178960,1,3,2,1,01/01/2018,2,1,1,2,30,7,2,2,2,0,0,4,1,1,0,-1
2.01801E+12,536290,181020,1,3,2,1,05/01/2018,6,1,1,3,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,523820,165630,1,3,2,1,05/01/2018,6,1,1,6,30,9,-1,2,2,0,1,1,1,1,4,0
2.01801E+12,523990,186490,1,3,2,1,06/01/2018,7,1,1,6,30,6,4,2,2,0,0,1,1,1,0,0
2.01801E+12,529800,194240,1,3,1,1,06/01/2018,7,1,1,6,30,3,4,2,2,0,1,4,1,1,0,0
2.01801E+12,531110,175710,1,3,1,1,06/01/2018,7,1,1,6,30,3,2,2,2,0,4,4,1,1,0,0
2.01801E+12,529150,184950,1,3,2,1,06/01/2018,7,1,1,6,20,6,4,2,2,0,0,1,1,1,0,0
2.01801E+12,532330,166230,1,3,1,1,06/01/2018,7,1,1,3,30,3,2,2,2,0,5,4,1,1,0,0
2.01801E+12,514290,180190,1,3,2,2,06/01/2018,7,1,1,3,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,527490,193490,1,2,1,1,06/01/2018,7,1,1,6,30,3,4,2,2,0,1,4,1,1,0,0
2.01801E+12,517730,183890,1,2,2,1,06/01/2018,7,1,1,6,30,0,0,2,2,0,8,1,1,1,0,0
2.01801E+12,522960,178550,1,3,2,1,03/01/2018,4,1,1,2,30,9,-1,2,2,-1,5,4,1,1,0,0
2.01801E+12,546170,183720,1,3,2,1,04/01/2018,5,1,1,3,20,8,-1,2,2,0,-1,4,1,1,0,0
2.01801E+12,534400,182290,1,3,1,1,06/01/2018,7,1,1,6,20,0,0,2,2,-1,5,1,1,1,0,0
2.01801E+12,538400,188650,1,2,1,1,06/01/2018,7,1,1,3,30,3,4,2,2,0,0,4,1,1,0,1
2.01801E+12,528500,179790,1,3,1,1,06/01/2018,7,1,1,1,30,1,2,2,2,0,5,1,1,1,0,0
2.01801E+12,529410,183460,1,3,2,1,06/01/2018,7,1,1,6,20,6,2,2,2,0,4,1,1,1,0,0
2.01801E+12,529480,192200,1,3,4,3,06/01/2018,7,1,1,3,40,9,4,2,2,0,0,4,1,1,0,0
2.01801E+12,528970,185270,1,3,2,1,06/01/2018,7,1,1,6,20,3,2,2,2,0,5,4,1,1,0,0
2.01801E+12,528220,172250,1,2,2,1,06/01/2018,7,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,525790,170060,1,3,1,1,06/01/2018,7,1,1,6,30,6,2,2,2,0,5,1,1,2,0,0
2.01801E+12,543110,187840,1,3,2,1,06/01/2018,7,1,1,6,30,9,4,2,2,0,8,4,1,1,0,0
2.01801E+12,533460,196560,1,3,1,1,06/01/2018,7,1,1,6,30,3,-1,2,2,0,1,4,1,1,0,0
2.01801E+12,531470,183470,1,3,1,1,06/01/2018,7,1,1,6,20,3,-1,2,2,-1,1,4,1,1,0,0
2.01801E+12,518120,190310,1,2,1,1,06/01/2018,7,1,1,2,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,536340,188880,1,3,2,1,03/01/2018,4,1,1,6,30,3,4,2,2,0,0,4,9,1,0,0
2.01801E+12,523120,168140,1,3,3,2,06/01/2018,7,1,1,6,30,6,4,2,2,0,0,4,1,1,0,0
2.01801E+12,515100,176360,1,3,2,1,06/01/2018,7,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,510760,181070,1,3,3,2,06/01/2018,7,1,1,3,40,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,545710,164760,1,3,2,2,06/01/2018,7,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,535240,197660,1,3,2,1,06/01/2018,7,1,1,7,30,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,509370,181370,1,3,1,1,06/01/2018,7,1,1,6,30,2,4,2,2,0,0,4,1,1,0,0
2.01801E+12,536400,182490,1,3,3,1,05/01/2018,6,1,1,6,30,7,2,2,2,0,4,1,1,1,0,0
2.01801E+12,534500,189780,1,3,2,1,06/01/2018,7,1,1,9,40,3,2,2,2,-1,-1,4,1,1,0,0
2.01801E+12,531220,187030,1,3,1,1,07/01/2018,1,1,1,6,20,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,524900,190230,1,2,2,2,07/01/2018,1,1,1,6,30,6,2,2,2,0,5,4,9,2,0,0
2.01801E+12,519560,191190,1,3,2,1,06/01/2018,7,1,1,6,30,6,2,2,2,0,5,4,1,1,0,0
2.01801E+12,539350,190490,1,3,3,1,07/01/2018,1,1,1,3,50,1,2,2,2,0,0,4,1,1,0,0
2.01801E+12,530680,169540,1,3,2,1,06/01/2018,7,1,1,6,30,0,0,2,2,-1,5,4,1,1,0,0
2.01801E+12,516620,188270,1,3,3,2,06/01/2018,7,1,1,3,30,7,2,2,2,0,4,1,1,1,0,0
2.01801E+12,525790,165380,1,3,1,1,07/01/2018,1,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,506060,180250,1,2,2,1,07/01/2018,1,1,1,3,30,3,4,2,2,0,1,1,1,1,0,0
2.01801E+12,518370,182620,1,3,2,2,07/01/2018,1,1,1,1,30,7,2,2,2,0,7,1,1,1,0,0
2.01801E+12,513690,182950,1,3,2,1,07/01/2018,1,1,1,6,20,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,528670,181120,1,3,1,1,07/01/2018,1,1,1,6,20,3,2,2,2,0,4,1,1,1,0,0
2.01801E+12,533430,182520,1,3,2,1,07/01/2018,1,1,1,3,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,531170,171570,1,3,2,1,07/01/2018,1,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,520000,184330,1,3,2,1,07/01/2018,1,1,1,9,30,3,-1,2,2,-1,-1,4,1,1,0,0
2.01801E+12,528680,181150,1,3,1,1,07/01/2018,1,1,1,6,30,6,2,2,2,0,5,1,1,1,0,0
2.01801E+12,530050,175070,1,3,1,2,06/01/2018,7,1,1,6,30,9,4,2,2,0,0,1,1,1,0,0
2.01801E+12,531050,167540,1,3,1,1,07/01/2018,1,1,1,6,30,3,4,2,2,0,4,1,1,1,0,0
2.01801E+12,530870,176520,1,3,2,1,07/01/2018,1,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,531960,175170,1,3,2,1,07/01/2018,1,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,524870,177460,1,3,2,1,07/01/2018,1,1,1,2,30,9,4,2,2,0,0,1,1,1,0,0
2.01801E+12,526540,181650,1,2,2,1,07/01/2018,1,1,1,1,30,1,4,2,2,0,1,1,4,1,0,0
2.01801E+12,521650,166900,1,3,2,2,07/01/2018,1,1,1,6,30,9,4,2,2,0,0,4,1,1,0,0
2.01801E+12,518110,169010,1,3,3,1,07/01/2018,1,1,1,3,30,0,0,2,2,0,5,4,1,1,0,3
2.01801E+12,549620,175490,1,2,1,1,06/01/2018,7,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,534930,184160,1,3,2,1,07/01/2018,1,1,1,3,30,3,2,2,2,0,4,1,1,1,0,0
2.01801E+12,554670,189510,1,3,3,1,07/01/2018,1,1,1,3,50,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,525690,181190,1,3,2,2,07/01/2018,1,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,530300,175070,1,3,2,1,07/01/2018,1,1,1,6,30,6,4,2,2,0,4,1,1,1,0,0
2.01801E+12,531640,189670,1,3,1,1,07/01/2018,1,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,526580,191110,1,3,2,1,07/01/2018,1,1,1,2,30,3,4,2,2,0,1,4,1,1,0,0
2.01801E+12,535310,183250,1,3,2,1,07/01/2018,1,1,1,1,20,2,4,2,2,0,0,4,1,1,0,0
2.01801E+12,530430,170280,1,3,2,2,07/01/2018,1,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,529920,189610,1,2,2,1,07/01/2018,1,1,1,3,20,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,531890,191010,1,3,2,1,07/01/2018,1,1,1,6,20,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,547070,169150,1,2,1,1,07/01/2018,1,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,524470,181540,1,3,1,1,07/01/2018,1,1,1,2,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,516010,174790,1,3,2,1,07/01/2018,1,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,545680,164970,1,2,1,1,06/01/2018,7,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,517980,170310,1,3,1,1,06/01/2018,7,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,542240,184690,1,3,2,1,07/01/2018,1,1,1,6,30,6,4,2,2,0,1,4,1,1,0,0
2.01801E+12,534660,182670,1,2,1,1,07/01/2018,1,1,1,3,20,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,534660,161940,1,3,2,1,07/01/2018,1,1,1,6,30,3,4,2,2,0,5,4,1,1,0,0
2.01801E+12,539680,173760,1,3,2,1,05/01/2018,6,1,1,6,30,9,-1,2,2,0,0,1,8,1,-1,-1
2.01801E+12,525060,181480,1,2,2,1,08/01/2018,2,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,509530,179190,1,2,1,1,08/01/2018,2,1,1,6,30,3,4,2,2,0,5,1,1,1,0,0
2.01801E+12,510410,178140,1,3,2,1,08/01/2018,2,1,1,9,30,1,4,2,2,0,0,1,1,2,0,0
2.01801E+12,527940,168290,1,3,2,2,08/01/2018,2,1,1,6,30,0,0,2,2,0,0,6,1,1,0,0
2.01801E+12,534320,187440,1,2,1,1,08/01/2018,2,1,1,6,20,3,2,2,2,0,4,4,1,1,0,0
2.01801E+12,526690,176160,1,3,2,1,08/01/2018,2,1,1,6,20,0,0,2,2,0,1,4,1,1,0,0
2.01801E+12,520580,189870,1,2,2,2,08/01/2018,2,1,1,6,30,6,2,2,2,2,5,4,1,1,0,0
2.01801E+12,521260,171710,1,3,2,1,02/01/2018,3,1,1,3,60,0,0,2,2,-1,-1,4,1,1,0,0
2.01801E+12,529110,173070,1,3,2,1,08/01/2018,2,1,1,6,30,6,4,2,2,0,1,1,1,1,0,0
2.01801E+12,551060,182020,1,3,2,1,08/01/2018,2,1,1,3,70,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,555960,185320,1,3,2,2,08/01/2018,2,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,533170,179180,1,3,2,1,08/01/2018,2,1,1,6,30,3,2,2,2,0,5,1,1,1,0,0
2.01801E+12,526640,175860,1,3,2,1,08/01/2018,2,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,532220,166630,1,3,2,1,08/01/2018,2,1,1,6,30,3,3,2,2,0,0,1,1,1,0,0
2.01801E+12,531980,179130,1,3,1,2,08/01/2018,2,1,1,6,30,7,4,2,2,0,0,1,1,1,0,0
2.01801E+12,531710,178470,1,3,2,2,08/01/2018,2,1,1,6,20,8,4,2,2,0,0,1,1,1,0,0
2.01801E+12,513670,181620,1,3,2,1,08/01/2018,2,1,1,9,20,0,0,2,2,-1,-1,1,1,1,0,0
2.01801E+12,534420,168100,1,3,4,1,08/01/2018,2,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,509710,179450,1,3,1,1,08/01/2018,2,1,1,6,30,0,0,2,2,0,1,1,1,1,0,0
2.01801E+12,550620,182910,1,3,2,1,08/01/2018,2,1,1,3,50,7,2,2,2,0,4,1,1,1,0,0
2.01801E+12,522600,187320,1,3,2,1,08/01/2018,2,1,1,1,30,1,2,2,2,0,0,1,1,1,0,0
2.01801E+12,533790,181530,1,3,2,1,05/01/2018,6,1,1,6,30,3,-1,2,2,-1,-1,1,1,1,0,0
2.01801E+12,543220,175340,1,3,1,1,01/01/2018,2,1,1,6,30,5,3,2,2,1,-1,1,1,2,-1,0
2.01801E+12,512400,189110,1,3,2,2,08/01/2018,2,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,518510,182600,1,3,2,1,05/01/2018,6,1,1,1,30,1,2,2,2,0,0,4,1,1,0,0
2.01801E+12,537670,174970,1,3,2,1,08/01/2018,2,1,1,6,30,6,4,2,2,0,8,1,1,1,0,0
2.01801E+12,551270,183980,1,2,1,1,08/01/2018,2,1,1,6,30,1,4,2,2,0,0,1,1,1,0,0
2.01801E+12,526900,171370,1,3,1,1,08/01/2018,2,1,1,2,30,-1,-1,2,2,0,1,1,1,1,0,0
2.01801E+12,514970,189550,1,3,3,1,08/01/2018,2,1,1,6,30,0,0,2,2,0,1,4,1,2,0,0
2.01801E+12,542120,183420,1,3,2,1,06/01/2018,7,1,1,9,30,0,0,2,2,-1,-1,1,9,-1,0,0
2.01801E+12,535840,181180,1,3,2,1,08/01/2018,2,1,1,3,30,-1,-1,2,2,0,-1,1,1,2,0,0
2.01801E+12,529210,179320,1,2,2,1,08/01/2018,2,1,1,2,20,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,536480,177020,1,3,2,1,08/01/2018,2,1,1,3,20,3,2,2,2,0,5,1,1,1,0,0
2.01801E+12,516140,179180,1,3,2,1,08/01/2018,2,1,1,6,30,3,-1,2,2,-1,-1,1,1,1,0,0
2.01801E+12,541570,188320,1,3,3,1,07/01/2018,1,1,1,3,40,7,2,2,2,0,0,1,1,1,0,0
2.01801E+12,519460,191950,1,3,1,1,08/01/2018,2,1,1,2,20,3,4,2,2,0,1,1,1,1,0,0
2.01801E+12,505220,190580,1,3,1,1,08/01/2018,2,1,1,6,30,1,4,2,2,0,1,4,1,1,0,0
2.01801E+12,520510,178370,1,3,1,1,08/01/2018,2,1,1,6,30,3,4,2,2,0,1,4,1,1,0,0
2.01801E+12,535310,198210,1,3,2,1,08/01/2018,2,1,1,9,30,-1,-1,2,2,-1,-1,4,9,-1,-1,0
2.01801E+12,523490,179290,1,3,1,1,08/01/2018,2,1,1,6,20,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,522640,173950,1,3,1,1,08/01/2018,2,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,533130,185790,1,3,3,1,08/01/2018,2,1,1,6,20,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,537430,188150,1,3,2,1,08/01/2018,2,1,1,2,20,3,-1,2,2,-1,-1,4,1,1,-1,0
2.01801E+12,507740,176970,1,3,2,1,08/01/2018,2,1,1,6,30,7,2,2,2,0,5,1,1,1,0,0
2.01801E+12,524360,181190,1,2,2,1,08/01/2018,2,1,1,6,30,6,2,2,2,0,5,4,1,1,0,0
2.01801E+12,531450,189490,1,3,1,1,07/01/2018,1,1,1,6,20,3,-1,2,2,0,0,1,1,1,0,0
2.01801E+12,530960,168640,1,3,2,1,08/01/2018,2,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,513620,186080,1,3,1,1,08/01/2018,2,1,1,6,30,3,2,2,2,0,0,4,1,2,0,0
2.01801E+12,550560,184270,1,3,2,1,09/01/2018,3,1,1,6,30,3,4,2,2,0,0,4,1,2,0,0
2.01801E+12,522520,165810,1,3,2,1,08/01/2018,2,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,515960,182980,1,3,2,1,09/01/2018,3,1,1,3,50,0,0,2,2,0,0,1,1,2,0,0
2.01801E+12,539290,186450,1,3,2,1,08/01/2018,2,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,533760,180690,1,3,2,1,09/01/2018,3,1,1,3,30,6,2,2,2,0,5,4,1,1,0,2
2.01801E+12,536350,184750,1,3,3,1,01/01/2018,2,1,1,2,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,533140,180140,1,3,2,1,09/01/2018,3,1,1,2,20,3,2,2,2,0,4,1,1,1,0,0
2.01801E+12,531170,177560,1,3,2,1,09/01/2018,3,1,1,6,20,0,0,2,2,0,5,1,1,1,0,0
2.01801E+12,530400,172050,1,3,1,1,09/01/2018,3,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,519040,170480,1,3,1,1,09/01/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,535290,181250,1,3,2,1,08/01/2018,2,1,1,6,30,3,-1,2,2,0,0,1,1,1,0,0
2.01801E+12,512010,171380,1,3,2,2,09/01/2018,3,1,1,6,30,2,4,2,2,0,8,1,1,1,0,0
2.01801E+12,529000,178890,1,3,1,2,09/01/2018,3,1,1,2,30,3,4,2,2,0,5,1,1,1,0,0
2.01801E+12,535000,173070,1,3,2,1,09/01/2018,3,1,1,6,20,3,4,2,2,0,5,1,1,1,0,0
2.01801E+12,525850,174720,1,3,1,1,04/01/2018,5,1,1,2,30,3,-1,2,2,0,-1,1,1,1,0,0
2.01801E+12,531610,184550,1,2,2,1,09/01/2018,3,1,1,6,20,3,4,2,2,0,4,1,1,2,0,0
2.01801E+12,547340,185730,1,3,2,2,09/01/2018,3,1,1,6,30,6,4,2,2,0,0,1,1,1,0,0
2.01801E+12,520920,182270,1,3,1,2,08/01/2018,2,1,1,2,20,0,0,2,2,-1,-1,4,1,1,0,0
2.01801E+12,531070,180150,1,3,3,1,09/01/2018,3,1,1,3,30,0,0,2,2,0,5,1,1,1,0,0
2.01801E+12,527590,181640,1,3,2,1,08/01/2018,2,1,1,3,20,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,516000,180280,1,3,2,1,09/01/2018,3,1,1,6,30,9,4,2,2,0,4,1,1,2,0,0
2.01801E+12,523860,182500,1,3,2,1,09/01/2018,3,1,1,6,30,6,2,2,2,0,5,1,1,1,0,0
2.01801E+12,531350,177900,1,3,2,1,09/01/2018,3,1,1,3,30,3,2,2,2,0,5,1,1,1,0,0
2.01801E+12,526360,182710,1,3,2,1,09/01/2018,3,1,1,6,30,6,2,2,2,0,4,1,1,1,0,0
2.01801E+12,517090,184750,1,3,2,1,09/01/2018,3,1,1,3,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,526230,178620,1,3,1,1,08/01/2018,2,1,1,6,30,3,-1,2,2,0,0,1,1,1,0,0
2.01801E+12,552010,176220,1,3,2,1,09/01/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,528520,184270,1,3,2,1,09/01/2018,3,1,1,6,20,3,-1,2,2,0,1,1,1,1,0,0
2.01801E+12,531370,183820,1,3,2,1,09/01/2018,3,1,1,6,20,0,0,2,2,0,0,1,2,2,0,0
2.01801E+12,504210,177180,1,2,3,1,09/01/2018,3,1,1,3,70,0,0,2,2,0,0,1,1,2,0,0
2.01801E+12,532120,187490,1,3,1,1,09/01/2018,3,1,1,6,20,9,2,2,2,0,0,4,2,2,0,0
2.01801E+12,542340,184250,1,3,1,1,09/01/2018,3,1,1,6,30,9,4,2,2,0,4,4,1,2,0,0
2.01801E+12,514590,177040,1,3,2,1,09/01/2018,3,1,1,3,40,0,0,2,2,0,0,4,8,2,0,0
2.01801E+12,509830,178310,1,3,2,1,09/01/2018,3,1,1,3,60,0,0,2,2,0,0,4,1,2,0,0
2.01801E+12,528510,178310,1,3,1,1,09/01/2018,3,1,1,6,30,0,0,2,2,0,1,1,1,1,0,0
2.01801E+12,538320,180660,1,3,2,1,09/01/2018,3,1,1,1,30,1,4,2,2,0,5,4,1,1,0,0
2.01801E+12,544090,190940,1,3,4,1,09/01/2018,3,1,1,6,30,3,4,2,2,0,0,1,1,1,0,0
2.01801E+12,543480,186280,1,3,2,1,09/01/2018,3,1,1,2,30,0,0,2,2,0,5,1,1,1,0,0
2.01801E+12,511670,181920,1,2,3,1,09/01/2018,3,1,1,1,50,1,4,2,2,0,0,4,1,2,0,0
2.01801E+12,546860,183650,1,3,2,1,09/01/2018,3,1,1,3,40,0,0,2,2,0,0,4,2,2,0,0
2.01801E+12,531690,196690,1,3,2,1,09/01/2018,3,1,1,1,30,2,-1,2,2,-1,1,4,1,-1,0,0
2.01801E+12,521220,185950,1,3,2,1,09/01/2018,3,1,1,3,30,0,0,2,2,0,0,4,1,2,0,0
2.01801E+12,529570,175370,1,3,2,2,09/01/2018,3,1,1,6,30,3,4,2,2,0,0,4,1,2,0,0
2.01801E+12,538690,194580,1,3,1,1,09/01/2018,3,1,1,6,30,3,4,2,2,0,0,4,1,2,0,0
2.01801E+12,534780,177210,1,3,1,1,09/01/2018,3,1,1,6,20,3,4,2,2,0,0,4,1,1,0,6
2.01801E+12,539630,178830,1,3,2,1,09/01/2018,3,1,1,3,50,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,539630,178820,1,2,2,1,09/01/2018,3,1,1,3,50,0,0,2,2,0,0,4,8,2,0,0
2.01801E+12,521660,192290,1,3,2,1,09/01/2018,3,1,1,3,50,1,2,2,2,-1,5,7,1,2,0,0
2.01801E+12,540650,174700,1,3,3,3,09/01/2018,3,1,1,3,30,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,538360,194430,1,3,3,1,09/01/2018,3,1,1,6,30,3,4,2,2,0,0,4,1,2,0,0
2.01801E+12,548120,173690,1,3,2,1,09/01/2018,3,1,1,3,30,3,4,2,2,0,0,4,2,2,0,0
2.01801E+12,538180,162880,1,3,2,1,09/01/2018,3,1,1,6,30,0,0,2,2,0,-1,1,2,2,0,0
2.01801E+12,526760,177740,1,3,2,1,09/01/2018,3,1,1,6,30,6,2,2,2,0,5,7,1,2,0,0
2.01801E+12,527530,193020,1,3,2,1,09/01/2018,3,1,1,6,30,0,0,2,2,0,0,4,1,2,0,0
2.01801E+12,524120,189620,1,3,3,1,09/01/2018,3,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,537970,168530,1,2,2,1,09/01/2018,3,1,1,1,30,1,4,2,2,0,8,1,2,2,0,0
2.01801E+12,521960,177070,1,3,2,1,09/01/2018,3,1,1,6,30,6,4,2,2,0,0,4,1,2,0,0
2.01801E+12,533660,187530,1,3,2,1,09/01/2018,3,1,1,6,30,3,2,2,2,0,5,4,1,2,0,0
2.01801E+12,530530,173990,1,3,2,4,09/01/2018,3,1,1,6,30,3,4,2,2,0,4,4,1,1,0,0
2.01801E+12,533250,170920,1,3,2,1,09/01/2018,3,1,1,6,20,5,4,2,2,0,0,1,1,1,0,0
2.01801E+12,529080,178850,1,3,2,1,08/01/2018,2,1,1,6,30,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,517590,181090,1,3,2,1,05/01/2018,6,1,1,9,20,3,2,2,2,-1,1,4,2,2,0,0
2.01801E+12,510320,179670,1,2,2,1,09/01/2018,3,1,1,6,30,3,4,2,2,0,0,4,2,2,0,0
2.01801E+12,530830,166280,1,3,2,1,05/01/2018,6,1,1,6,30,0,0,2,2,0,5,4,1,1,0,0
2.01801E+12,541850,190860,1,3,2,1,08/01/2018,2,1,1,3,50,0,0,2,2,0,0,4,1,1,0,0
2.01801E+12,538480,178960,1,3,1,1,09/01/2018,3,1,1,6,20,0,0,2,2,0,0,4,2,2,0,2
2.01801E+12,525100,188860,1,3,2,2,10/01/2018,4,1,1,6,30,6,4,2,2,0,0,4,2,2,5,0
2.01801E+12,532100,182890,1,3,2,1,10/01/2018,4,1,1,6,30,7,2,2,2,0,4,4,2,2,0,0
2.01801E+12,532280,162100,1,3,2,1,09/01/2018,3,1,1,6,30,6,4,2,2,0,0,4,1,1,0,0
2.01801E+12,538680,174250,1,3,2,1,10/01/2018,4,1,1,6,30,3,4,2,2,0,0,4,1,1,0,0
2.01801E+12,544500,188120,1,3,3,2,10/01/2018,4,1,1,3,50,7,2,2,2,0,4,1,8,2,0,0
2.01801E+12,510390,174580,1,3,2,1,05/01/2018,6,1,1,6,30,0,0,2,2,0,5,7,8,-1,0,0
2.01801E+12,542310,172690,1,3,2,1,10/01/2018,4,1,1,6,30,9,4,2,2,0,0,1,1,1,0,0
2.01801E+12,536470,177020,1,3,2,1,10/01/2018,4,1,1,2,20,3,2,2,2,0,0,4,5,2,0,0
2.01801E+12,518060,169800,1,2,2,1,10/01/2018,4,1,1,6,30,6,2,2,2,0,8,7,1,1,0,0
2.01801E+12,527610,175500,1,3,3,1,10/01/2018,4,1,1,6,30,7,4,2,2,0,0,1,1,2,0,0
2.01801E+12,533910,190790,1,3,1,1,02/01/2018,3,1,1,9,30,3,-1,2,2,-1,-1,1,1,1,0,0
2.01801E+12,527620,171750,1,2,3,1,09/01/2018,3,1,1,6,30,3,4,2,2,0,0,4,2,2,0,0
2.01801E+12,539280,187400,1,3,1,1,10/01/2018,4,1,1,2,20,0,0,2,2,0,1,1,1,1,0,0
2.01801E+12,523390,178020,1,3,2,1,10/01/2018,4,1,1,2,20,0,0,2,2,0,0,1,1,2,0,0
2.01801E+12,530690,176060,1,3,1,1,10/01/2018,4,1,1,6,30,6,4,2,2,0,0,1,1,2,0,0
2.01801E+12,555910,186230,1,2,2,1,10/01/2018,4,1,1,6,30,0,0,2,2,0,0,1,1,1,0,0
2.01801E+12,528510,182100,1,2,1,1,10/01/2018,4,1,1,3,30,6,2,2,2,0,4,1,1,1,0,0
2.01801E+12,527190,195340,1,3,1,1,10/01/2018,4,1,1,1,30,2,4,2,2,2,1,1,1,1,0,0
